car_id,model_name,manufacturer_id
4411,르반떼,15
4412,르반떼 S,15
4413,르반떼 GTS,15
4414,르반떼 트로페오,15
4415,르반떼 하이브리드,15
4416,그레칼레,15
4417,MC20(Cielo),15
4418,ADV750L,27
4419,시티라이트2,93
4420,아이오닉5 N(NE N),10
4421,BMW 335i Convertible,4
4422,BMW X1 X20D A,4
4423,AMG GT 63 S E Performance,1
4424,AMG S 63 E Performance,1
4425,더 뉴 레인지로버 D350 LWB(2023MY),30
4426,더 뉴 레인지로버 D350 SWB(2022MY),30
4427,더 뉴 레인지로버 D350 SWB(2023MY),30
4428,더 뉴 레인지로버 P530 LWB(2022MY),30
4429,더 뉴 레인지로버 P530 LWB(2023MY),30
4430,더 뉴 레인지로버 P530 SWB(2022MY),30
4431,더 뉴 레인지로버 P530 SWB(2023MY),30
4432,Q8 qu.,18
4433,SQ6 e-tron,18
4434,ROADMASTER LIMITED,28
4435,CHALLENGER DARK HORSE,28
4436,ATS,2
4437,CTS,2
4438,R 18,20
4439,R 18 CLASSIC,20
4440,R 18 B,20
4441,R 18 TRANSCONTINENTAL,20
4442,R 18 ROCTANE,20
4443,GV70 (JK1 PE),10
4444,GV70 Electrified (JK1 EV PE),10
4445,아이오닉9(ME1),10
4446,마칸 4,9
4447,마칸 4S,9
4448,A5 40 TFSI qu.,18
4449,A5 45 TFSI qu. Premium,18
4450,A6 e-tron performance,18
4451,일렉시티(CY) 수소전기버스,10
4452,이네오스 그레나디어 스테이션왜건 가솔린,94
4453,마세라티 그란투리스모 트로페오,15
4454,셀토스 (SP2),19
4455,Mercedes-AMG EQE 53 4MATIC,1
4456,Mercedes-AMG EQS 53 4MATIC,1
4457,Beelte,18
4458,G 450 d,1
4459,G 580,1
4460,R 1300 GS Adventure,20
4461,R 12 nineT,20
4462,R 12,20
4463,720S Spider,56
4464,Artura,56
4465,GT,56
4466,SCV125S,27
4467,S90T8 AWD,14
4468,XC60T8 AWD,14
4469,XC90T8 AWD,14
4470,EX40,14
4471,카운티 일렉트릭(CS EV),10
4472,포르테 (TD),19
4473,리릭,2
4474,Mercedes-AMG GLE 53 4MATIC,1
4475,디스커버리3,30
4476,디스커버리3 TDV6,30
4477,디스커버리4 2.7D,30
4478,디스커버리4 3.0D,30
4479,디스커버리4 5.0,30
4480,레인지로버 스포츠 TDV6,30
4481,레인지로버 스포츠 V8,30
4482,레인지로버 스포츠 V8SC,30
4483,파나메라 4 E-하이브리드,9
4484,파나메라 GTS,9
4485,타이칸 4,9
4486,타이칸 4 크로스 투리스모,9
4487,캐스퍼 일렉트릭 (AX1 EV),10
4488,CB750A,27
4489,CB1000SP,27
4490,CMX1100A,27
4491,CBF125NA,27
4492,iX2 eDrive20,4
4493,X1 xDrive28i,4
4494,X5 M Competition,4
4495,2025년식 Bronco 2.3L,16
4496,X5 xDrive40i,4
4497,X6 xDrive30d M Sport,4
4498,X6 xDrive40i M Sport,4
4499,X7 M60i xDrive,4
4500,X7 xDrive40d,4
4501,XM,4
4502,CMX1100,27
4503,Ninja ZX-6R,37
4504,2024년식 Bronco 2.7,16
4505,2024년식 Bronco 2.3,16
4506,2025년식 Explore,16
4507,스타리아 카고 (US4),10
4508,쏠라티 (EU),10
4509,E-SKY II,66
4510,2025년식 Ranger Wildtrak,16
4511,2020-2022년식 Corsair,16
4512,2020-2023년식 Aviator 3.0,16
4513,EVN4,27
4514,E-STAR 8V1,66
4515,Revuelto,18
4516,페라리 Purosangue,7
4517,X3 20 xDrive,4
4518,X3 20d xDrive,4
4519,X3 M50 xDrive,4
4520,iX1 xDrive30,4
4521,2019년식 Mustang 5.0,16
4522,2018-2020년식 Mustang 2.3,16
4523,2020년식 Mustang 2.3,16
4524,2022년식 Nautilus,16
4525,2021-2022년식 Aviator 3.0,16
4526,2021-2022년식 Aviator PHEV,16
4527,2021년식 Explorer 3.0,16
4528,2021년식 Explorer PHEV,16
4529,Peugeot 308 Smart Hybrid,15
4530,Peugeot 408 Smart Hybrid,15
4531,Peugeot 3008 Smart Hybrid,15
4532,Peugeot 5008 Smart Hybrid,15
4533,팰리세이드(LX3),10
4534,팰리세이드 하이브리드(LX3 HEV),10
4535,포터II 일렉트릭(HR EV),10
4536,2020년식 Aviator PHEV,16
4537,2020년식 Explorer PHEV,16
4538,UHR125,46
4539,OK1KOOROO PRO,82
4540,AMG EQE 53 4MATIC+,1
4541,EV3,19
4542,EV4,19
4543,2025년식 Bronco,16
4544,파비스 (QV),10
4545,2019년식 MKZ,16
4546,2019년식 MKZ HEV,16
4547,2019-2020년식 Continental,16
4548,2019-2022년식 Mustang 2.3L,16
4549,2019-2022년식 Mustang 5.0L,16
4550,2021년식 Aviator PHEV,16
4551,2021-2023년식 Explorer 3.0,16
4552,2020-2023년식 Explorer 2.3,16
4553,에픽시티,95
4554,에픽타운,95
4555,Urus SE,18
4556,HYPERS 신형,67
4557,Aceman SE,4
4558,Cooper SE,4
4559,MINI Cooper C Five-door,4
4560,컨티넨탈 GT,18
4561,무쏘 EV,38
4562,A5 40 TDI qu.,18
4563,A5 45 TFSI qu.,18
4564,S5,18
4565,카이엔 GTS 쿠페,9
4566,카이엔 터보 E-하이브리드 쿠페,9
4567,렉서스 UX300e,26
4568,X4 xDrive25i,4
4569,620d,4
4570,620d Luxury,4
4571,620d xDrive Luxury,4
4572,X4 xDrive,4
4573,2022-2024년식 Expedition,16
4574,2022-2023년식 Navigator,16
4575,2023-2024년식 Ranger Raptor,16
4576,2024년식 Mustang 5.0,16
4577,2024년식 Mustang 2.3,16
4578,2023-2024년식 Navigator,16
4579,2022-2024년식 Bronco 2.7,16
4580,스포티지 (QL),19
4581,봉고Ⅲ 전기차(PUEV),19
4582,Peugeot 308 1.2 Smart Hybid,15
4583,Peugeot 308 1.5 BlueHDi,15
4584,Peugeot 408 1.2 Puretech,15
4585,Peugeot 308 SW 1.6 BlueHDi,15
4586,Peugeot 308 SW 2.0 BlueHDi,15
4587,Peugeot 2008 1.5 BlueHDi,15
4588,Peugeot 3008 / 5008 1.5 BlueHDi,15
4589,Citroen C4 Cactus 1.5 BlueHDi,15
4590,Citroen C4 Piccaso 1.5 BlueHDi,15
4591,Panigale V4 SP 2,8
4592,Panigale V4 Speciale Tricolore,8
4593,Superleggera V4,8
4594,StreetFighter V4,8
4595,StreetFighter V4 S,8
4596,StreetFighter V4 SP,8
4597,StreetFighter V4 Lamborghini,8
4598,Panigale V4 MotoGP Replica,8
4599,Peugeot 408 1.2 PureTech,15
4600,DS4 Crossback 1.5 BlueHDilueHDi,15
4601,2025년식 Aviator,16
4602,BMW 120,4
4603,BMW M135 xDrive,4
4604,2025년식 Explorer,16
4605,2020-2025년식 Aviator,16
4606,2021-2025년식 Explorer,16
4607,HUSQVARNA SVARTPILEN 125,60
4608,HUSQVARNA SVARTPILEN 401,60
4609,HUSQVARNA VITPILEN 125,60
4610,HUSQVARNA VITPILEN 401,60
4611,2025년식 Nautilus,16
4612,2025년식 Mustang 2.3,16
4613,Q8 55 TFSI qu.,18
4614,Q8 50 TDI qu.,18
4615,RSQ8 performance,18
4616,BMW ActiveHybrid 5,4
4617,BMW 535IX,4
4618,BMW 550d,4
4619,BMW 640i,4
4620,BMW 650i,4
4621,BMW M135i,4
4622,BMW X3 20d,4
4623,스타리아 하이브리드 (US4 HEV),10
4624,카니발 하이브리드(KA4 HEV),19
4625,토요타 RAV4 Hybrid 2WD,26
4626,토요타 RAV4 Hybrid AWD,26
4627,토요타 RAV4 PHEV,26
4628,토요타 Alphard Hybrid,26
4629,토요타 CROWN Hybrid,26
4630,토요타 CROWN Dual Boost Hybrid,26
4631,토요타 HIGHLANDER Hybrid,26
4632,토요타 CAMRY Hybrid,26
4633,렉서스 LM500h,26
4634,렉서스 LS500h,26
4635,렉서스 LS500,26
4636,토요타 Crown Hybrid,26
4637,토요타 Crown Dual Boost Hybrid,26
4638,토요타 Camry Hybrid,26
4639,토요타 SIENNA Hybrid 2WD,26
4640,토요타 SIENNA Hybrid AWD,26
4641,렉서스 LX700h,26
4642,렉서스 LC500 CV,26
4643,토요타 Highlander Hybrid,26
4644,990 DUKE,33
4645,포터II(HR),10
4646,X3 30 xDrive,4
